source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0033135,regulation of peptidyl-serine phosphorylation,0.0001121145980476877,True,"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]",127,35,6,21031,0.17142857142857143,0.047244094488188976,query_1,"['GO:0001932', 'GO:0018105']"
REAC,REAC:R-HSA-1640170,Cell Cycle,0.00011557210891672369,True,Cell Cycle,677,33,12,10842,0.36363636363636365,0.01772525849335303,query_1,['REAC:0000000']
HP,HP:0025132,Abnormal circulating estrogen level,0.000115848410224987,True,A deviation from normal concentration of the hormone estrogen in the blood circulation.,64,31,7,4958,0.22580645161290322,0.109375,query_1,['HP:0033799']
HP,HP:0033019,Male reproductive system neoplasm,0.000115848410224987,True,A neoplasm that affects the male reproductive system.,64,31,7,4958,0.22580645161290322,0.109375,query_1,['HP:0010787']
GO:BP,GO:0032496,response to lipopolysaccharide,0.00011690141111349776,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:add, ISBN:0721601464]",336,35,8,21031,0.22857142857142856,0.023809523809523808,query_1,"['GO:0002237', 'GO:0033993', 'GO:1901700']"
GO:BP,GO:0052548,regulation of endopeptidase activity,0.00011724830604776616,True,"""Any process that modulates the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:ai, GOC:hjd]",219,35,7,21031,0.2,0.0319634703196347,query_1,['GO:0052547']
WP,WP:WP4136,Fibrin complement receptor 3 signaling pathway,0.00011900686322362507,True,Fibrin complement receptor 3 signaling pathway,43,35,5,8286,0.14285714285714285,0.11627906976744186,query_1,['WP:000000']
GO:BP,GO:2000773,negative regulation of cellular senescence,0.00012348710062758895,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cellular senescence."" [GOC:BHF]",24,35,4,21031,0.11428571428571428,0.16666666666666666,query_1,"['GO:0031324', 'GO:0090398', 'GO:2000772']"
GO:BP,GO:0051707,response to other organism,0.00012724710396660582,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",1548,35,14,21031,0.4,0.00904392764857881,query_1,"['GO:0043207', 'GO:0044419']"
GO:BP,GO:0021700,developmental maturation,0.0001280460994586328,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",340,35,8,21031,0.22857142857142856,0.023529411764705882,query_1,['GO:0032502']
GO:BP,GO:0043207,response to external biotic stimulus,0.00013036910181194337,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",1551,35,14,21031,0.4,0.009026434558349452,query_1,"['GO:0009605', 'GO:0009607']"
WP,WP:WP2332,Interleukin 11 signaling pathway,0.00013385857692002902,True,Interleukin 11 signaling pathway,44,35,5,8286,0.14285714285714285,0.11363636363636363,query_1,['WP:000000']
GO:BP,GO:1905330,regulation of morphogenesis of an epithelium,0.00013491269058555063,True,"""Any process that modulates the frequency, rate or extent of morphogenesis of an epithelium."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:25745997]",65,35,5,21031,0.14285714285714285,0.07692307692307693,query_1,"['GO:0002009', 'GO:0022603']"
WP,WP:WP366,TGF beta signaling pathway,0.00013581005074813366,True,TGF beta signaling pathway,131,35,7,8286,0.2,0.05343511450381679,query_1,['WP:000000']
GO:BP,GO:0071219,cellular response to molecule of bacterial origin,0.00013681618587153474,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:mah]",224,35,7,21031,0.2,0.03125,query_1,"['GO:0002237', 'GO:0071216']"
WP,WP:WP4478,LTF danger signal response pathway,0.00013729795407304286,True,LTF danger signal response pathway,19,35,4,8286,0.11428571428571428,0.21052631578947367,query_1,['WP:000000']
WP,WP:WP1742,TP53 network,0.00013729795407304286,True,TP53 network,19,35,4,8286,0.11428571428571428,0.21052631578947367,query_1,['WP:000000']
REAC,REAC:R-HSA-8848021,Signaling by PTK6,0.00013957829281945356,True,Signaling by PTK6,51,33,5,10842,0.15151515151515152,0.09803921568627451,query_1,['REAC:R-HSA-9006927']
REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,0.00013957829281945356,True,Signaling by Non-Receptor Tyrosine Kinases,51,33,5,10842,0.15151515151515152,0.09803921568627451,query_1,['REAC:R-HSA-162582']
HP,HP:0002716,Lymphadenopathy,0.0001398682812667802,True,Enlargment (swelling) of a lymph node.,242,31,11,4958,0.3548387096774194,0.045454545454545456,query_1,['HP:0002733']
KEGG,KEGG:04010,MAPK signaling pathway,0.00014254612312669855,True,MAPK signaling pathway,301,34,9,8484,0.2647058823529412,0.029900332225913623,query_1,['KEGG:00000']
GO:BP,GO:0006807,nitrogen compound metabolic process,0.0001450931118828667,True,"""The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."" [GOC:jl, ISBN:0198506732]",11995,35,34,21031,0.9714285714285714,0.00283451438099208,query_1,['GO:0008152']
GO:BP,GO:0002363,alpha-beta T cell lineage commitment,0.00014683509992625656,True,"""The process in which a pro-T cell becomes committed to becoming an alpha-beta T cell."" [GOC:add, ISBN:0781735149]",25,35,4,21031,0.11428571428571428,0.16,query_1,"['GO:0002360', 'GO:0046632']"
GO:BP,GO:0007610,behavior,0.00014890644017822156,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",662,35,10,21031,0.2857142857142857,0.015105740181268883,query_1,['GO:0032501']
GO:BP,GO:0009895,negative regulation of catabolic process,0.00014976065474403975,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",347,35,8,21031,0.22857142857142856,0.023054755043227664,query_1,"['GO:0009056', 'GO:0009892', 'GO:0009894']"
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.0001507630088855884,True,"""Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:ai]",8055,35,29,21031,0.8285714285714286,0.0036002482929857233,query_1,"['GO:0006725', 'GO:0034641', 'GO:0044238', 'GO:0046483', 'GO:1901360']"
GO:BP,GO:0010632,regulation of epithelial cell migration,0.00015439658878313559,True,"""Any process that modulates the frequency, rate or extent of epithelial cell migration."" [GOC:BHF, GOC:dph, GOC:tb]",228,35,7,21031,0.2,0.03070175438596491,query_1,"['GO:0010631', 'GO:0030334', 'GO:0051239']"
REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,0.00015566051239633818,True,Negative regulation of the PI3K/AKT network,99,33,6,10842,0.18181818181818182,0.06060606060606061,query_1,['REAC:R-HSA-1257604']
HP,HP:0005266,Intestinal polyp,0.00016010960165635063,True,"A discrete abnormal tissue mass that protrudes into the lumen of the intestine and is attached to the intestinal wall either by a stalk, pedunculus, or a broad base.",67,31,7,4958,0.22580645161290322,0.1044776119402985,query_1,"['HP:0002242', 'HP:0007378']"
HP,HP:0000130,Abnormality of the uterus,0.00016557428004815837,True,An abnormality of the uterus.,246,31,11,4958,0.3548387096774194,0.044715447154471545,query_1,['HP:0000008']
GO:BP,GO:0009607,response to biotic stimulus,0.00017230704833939557,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]",1586,35,14,21031,0.4,0.008827238335435058,query_1,['GO:0050896']
WP,WP:WP306,Focal adhesion,0.0001733890490036044,True,Focal adhesion,198,35,8,8286,0.22857142857142856,0.04040404040404041,query_1,['WP:000000']
GO:BP,GO:0045930,negative regulation of mitotic cell cycle,0.00017385074215755467,True,"""Any process that stops, prevents or reduces the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",232,35,7,21031,0.2,0.03017241379310345,query_1,"['GO:0000278', 'GO:0007346', 'GO:0045786']"
GO:BP,GO:0002237,response to molecule of bacterial origin,0.0001745762281705584,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:rl, GOC:sm]",354,35,8,21031,0.22857142857142856,0.022598870056497175,query_1,"['GO:0009617', 'GO:0010033', 'GO:0043207']"
GO:BP,GO:0002696,positive regulation of leukocyte activation,0.0001745762281705584,True,"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]",354,35,8,21031,0.22857142857142856,0.022598870056497175,query_1,"['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']"
REAC,REAC:R-HSA-8849470,PTK6 Regulates Cell Cycle,0.0001760931130782065,True,PTK6 Regulates Cell Cycle,6,33,3,10842,0.09090909090909091,0.5,query_1,['REAC:R-HSA-8848021']
GO:BP,GO:0043467,regulation of generation of precursor metabolites and energy,0.00018393186602190338,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances."" [GOC:jl]",138,35,6,21031,0.17142857142857143,0.043478260869565216,query_1,"['GO:0006091', 'GO:0031323']"
GO:BP,GO:0008406,gonad development,0.00018432996112361708,True,"""The process whose specific outcome is the progression of the gonad over time, from its formation to the mature structure. The gonad is an animal organ that produces gametes; in some species it also produces hormones."" [GOC:ems, ISBN:0198506732]",234,35,7,21031,0.2,0.029914529914529916,query_1,"['GO:0045137', 'GO:0048513', 'GO:0048608']"
HP,HP:0001743,Abnormality of the spleen,0.000187026972604609,True,An abnormality of the spleen.,619,31,16,4958,0.5161290322580645,0.025848142164781908,query_1,"['HP:0002012', 'HP:0100763']"
WP,WP:WP363,Wnt signaling pathway,0.00018736114719426178,True,Wnt signaling pathway,47,35,5,8286,0.14285714285714285,0.10638297872340426,query_1,['WP:000000']
WP,WP:WP4186,Somatroph axis GH and its relationship to dietary restriction and aging,0.00019015189209262428,True,Somatroph axis GH and its relationship to dietary restriction and aging,6,35,3,8286,0.08571428571428572,0.5,query_1,['WP:000000']
GO:BP,GO:0048660,regulation of smooth muscle cell proliferation,0.00019200178403090814,True,"""Any process that modulates the frequency, rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",139,35,6,21031,0.17142857142857143,0.04316546762589928,query_1,"['GO:0042127', 'GO:0048659']"
GO:BP,GO:0071363,cellular response to growth factor stimulus,0.00019386779396252855,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",681,35,10,21031,0.2857142857142857,0.014684287812041116,query_1,"['GO:0070848', 'GO:0071495']"
GO:MF,GO:0044877,protein-containing complex binding,0.00019961299641206866,True,"""Binding to a macromolecular complex."" [GOC:jl]",1752,35,14,20212,0.4,0.007990867579908675,query_1,['GO:0005488']
HP,HP:0025134,Increased serum estradiol,0.00020295850070812312,True,An elevation above normal limits of the concentration of estradiol in the circulation.,9,31,4,4958,0.12903225806451613,0.4444444444444444,query_1,['HP:0025133']
GO:BP,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",0.00020323179095474423,True,"""The process in which an immature T cell commits to CD4-positive T cell lineage or the CD8-positive lineage of alpha-beta T cells."" [ISBN:0781735149]",27,35,4,21031,0.11428571428571428,0.14814814814814814,query_1,"['GO:0002360', 'GO:0043368']"
GO:BP,GO:1902894,negative regulation of miRNA transcription,0.00020323179095474423,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",27,35,4,21031,0.11428571428571428,0.14814814814814814,query_1,"['GO:0045892', 'GO:0061614', 'GO:1902893', 'GO:2000629']"
HP,HP:0034930,Digestive system neoplasm,0.00020344268507664363,True,A tumor (abnormal growth of tissue) of the digestive system.,313,31,12,4958,0.3870967741935484,0.038338658146964855,query_1,['HP:0025031']
HP,HP:0007378,Neoplasm of the gastrointestinal tract,0.00020344268507664363,True,A tumor (abnormal growth of tissue) of the gastrointestinal tract.,313,31,12,4958,0.3870967741935484,0.038338658146964855,query_1,"['HP:0011024', 'HP:0034930']"
GO:BP,GO:0080135,regulation of cellular response to stress,0.00020842155606227796,True,"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",512,35,9,21031,0.2571428571428571,0.017578125,query_1,"['GO:0033554', 'GO:0050794', 'GO:0080134']"
GO:BP,GO:0043065,positive regulation of apoptotic process,0.00020842155606227796,True,"""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",512,35,9,21031,0.2571428571428571,0.017578125,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043068']"
WP,WP:WP286,IL 3 signaling pathway,0.0002085155135417641,True,IL 3 signaling pathway,48,35,5,8286,0.14285714285714285,0.10416666666666667,query_1,['WP:000000']
GO:BP,GO:0031329,regulation of cellular catabolic process,0.0002103634829349639,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]",687,35,10,21031,0.2857142857142857,0.01455604075691412,query_1,"['GO:0009894', 'GO:0031323', 'GO:0044248']"
WP,WP:WP4300,Extracellular vesicles in the crosstalk of cardiac cells,0.00021073692487559405,True,Extracellular vesicles in the crosstalk of cardiac cells,21,35,4,8286,0.11428571428571428,0.19047619047619047,query_1,['WP:000000']
HP,HP:0008775,Abnormal prostate morphology,0.0002113224241144641,True,An abnormality of the prostate.,42,31,6,4958,0.1935483870967742,0.14285714285714285,query_1,['HP:0000022']
WP,WP:WP5094,Orexin receptor pathway,0.00021270156740221984,True,Orexin receptor pathway,88,35,6,8286,0.17142857142857143,0.06818181818181818,query_1,['WP:000000']
GO:BP,GO:0045137,development of primary sexual characteristics,0.00021289007761686324,True,"""The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion."" [GOC:ai]",239,35,7,21031,0.2,0.029288702928870293,query_1,"['GO:0003006', 'GO:0007275', 'GO:0007548']"
GO:MF,GO:0016301,kinase activity,0.00022048861996640292,True,"""Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [ISBN:0198506732]",787,35,10,20212,0.2857142857142857,0.012706480304955527,query_1,['GO:0016772']
GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,0.00022071971017980545,True,"""Any process that modulates the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",365,35,8,21031,0.22857142857142856,0.021917808219178082,query_1,"['GO:0007159', 'GO:0022407']"
HP,HP:0001824,Weight loss,0.00022137694116391022,True,Reduction of total body weight.,384,31,13,4958,0.41935483870967744,0.033854166666666664,query_1,['HP:0004325']
KEGG,KEGG:04625,C-type lectin receptor signaling pathway,0.00022466044206174583,True,C-type lectin receptor signaling pathway,104,34,6,8484,0.17647058823529413,0.057692307692307696,query_1,['KEGG:00000']
GO:BP,GO:0051347,positive regulation of transferase activity,0.00022539180601422086,True,"""Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."" [GOC:ai]",366,35,8,21031,0.22857142857142856,0.02185792349726776,query_1,"['GO:0043085', 'GO:0051338']"
GO:BP,GO:0048659,smooth muscle cell proliferation,0.00022725800069138836,True,"""The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population."" [CL:0000192, GOC:ebc, PMID:1840698]",143,35,6,21031,0.17142857142857143,0.04195804195804196,query_1,['GO:0033002']
WP,WP:WP2446,Retinoblastoma gene in cancer,0.0002273905830844697,True,Retinoblastoma gene in cancer,89,35,6,8286,0.17142857142857143,0.06741573033707865,query_1,['WP:000000']
GO:BP,GO:0043170,macromolecule metabolic process,0.00023327347298823095,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",12170,35,34,21031,0.9714285714285714,0.002793755135579293,query_1,['GO:0071704']
KEGG,KEGG:04928,"Parathyroid hormone synthesis, secretion and action",0.00023759893117979492,True,"Parathyroid hormone synthesis, secretion and action",105,34,6,8484,0.17647058823529413,0.05714285714285714,query_1,['KEGG:00000']
MIRNA,MIRNA:hsa-miR-19a-3p,hsa-miR-19a-3p,0.0002400713948708918,True,hsa-miR-19a-3p,570,35,10,14819,0.2857142857142857,0.017543859649122806,query_1,['MIRNA:000000']
HP,HP:0000008,Abnormal morphology of female internal genitalia,0.00024208372921088434,True,An abnormality of the female internal genitalia.,462,31,14,4958,0.45161290322580644,0.030303030303030304,query_1,"['HP:0000812', 'HP:0010460']"
GO:BP,GO:0042093,T-helper cell differentiation,0.00024300940473352423,True,"""The process in which a relatively unspecialized thymocyte acquires specialized features of a T-helper cell."" [GOC:ebc]",73,35,5,21031,0.14285714285714285,0.0684931506849315,query_1,['GO:0002294']
GO:BP,GO:0014823,response to activity,0.00024300940473352423,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an activity stimulus."" [GOC:mtg_muscle]",73,35,5,21031,0.14285714285714285,0.0684931506849315,query_1,['GO:0050896']
GO:BP,GO:0043627,response to estrogen,0.00024300940473352423,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by an estrogen, C18 steroid hormones that can stimulate the development of female sexual characteristics."" [GOC:jl, ISBN:0198506732]",73,35,5,21031,0.14285714285714285,0.0684931506849315,query_1,['GO:0009725']
GO:BP,GO:0052547,regulation of peptidase activity,0.0002451034606795822,True,"""Any process that modulates the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:ai]",244,35,7,21031,0.2,0.028688524590163935,query_1,"['GO:0030162', 'GO:0051336']"
GO:BP,GO:0045926,negative regulation of growth,0.0002451034606795822,True,"""Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]",244,35,7,21031,0.2,0.028688524590163935,query_1,"['GO:0040007', 'GO:0040008', 'GO:0048519']"
GO:BP,GO:0050867,positive regulation of cell activation,0.00025005134308742386,True,"""Any process that activates or increases the frequency, rate or extent of activation."" [GOC:ai]",371,35,8,21031,0.22857142857142856,0.0215633423180593,query_1,"['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']"
WP,WP:WP2018,RANKL RANK signaling pathway,0.00025645508766174163,True,RANKL RANK signaling pathway,50,35,5,8286,0.14285714285714285,0.1,query_1,['WP:000000']
WP,WP:WP4539,Synaptic signaling pathways associated with autism spectrum disorder,0.00025645508766174163,True,Synaptic signaling pathways associated with autism spectrum disorder,50,35,5,8286,0.14285714285714285,0.1,query_1,['WP:000000']
WP,WP:WP4141,PI3K AKT mTOR vitamin D3 signaling,0.0002567964166564463,True,PI3K AKT mTOR vitamin D3 signaling,22,35,4,8286,0.11428571428571428,0.18181818181818182,query_1,['WP:000000']
GO:BP,GO:0046483,heterocycle metabolic process,0.00025909412763338387,True,"""The chemical reactions and pathways involving heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198506732]",8228,35,29,21031,0.8285714285714286,0.003524550315994166,query_1,['GO:0044237']
GO:CC,GO:0005667,transcription regulator complex,0.00026471902419399464,True,"""A protein complex that is capable of associating with DNA by direct binding, or via other DNA-binding proteins or complexes, and regulating transcription."" [GOC:jl]",518,35,8,22097,0.22857142857142856,0.015444015444015444,query_1,['GO:0032991']
WP,WP:WP4673,Male infertility,0.0002693973640784625,True,Male infertility,145,35,7,8286,0.2,0.04827586206896552,query_1,['WP:000000']
GO:BP,GO:0050727,regulation of inflammatory response,0.00027141748054102476,True,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",375,35,8,21031,0.22857142857142856,0.021333333333333333,query_1,"['GO:0006954', 'GO:0031347', 'GO:0032101']"
GO:BP,GO:0060745,mammary gland branching involved in pregnancy,0.00027241664966536837,True,"""The process in which the branching structure of the mammary gland duct is generated and organized as a part of pregnancy."" [GOC:dph, PMID:19261859]",7,35,3,21031,0.08571428571428572,0.42857142857142855,query_1,"['GO:0003006', 'GO:0060135', 'GO:0060444']"
GO:BP,GO:0010165,response to X-ray,0.00027439210390443013,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz)."" [GOC:sm, Wikipedia:X-ray]",29,35,4,21031,0.11428571428571428,0.13793103448275862,query_1,['GO:0010212']
GO:BP,GO:2000629,negative regulation of miRNA metabolic process,0.00027439210390443013,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",29,35,4,21031,0.11428571428571428,0.13793103448275862,query_1,"['GO:0010586', 'GO:0051253', 'GO:2000628']"
GO:BP,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",0.000278570494315283,True,"""The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",75,35,5,21031,0.14285714285714285,0.06666666666666667,query_1,"['GO:0002293', 'GO:0043367']"
KEGG,KEGG:05145,Toxoplasmosis,0.00028010918504286516,True,Toxoplasmosis,108,34,6,8484,0.17647058823529413,0.05555555555555555,query_1,['KEGG:00000']
GO:BP,GO:0010035,response to inorganic substance,0.00028387610008415246,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:sm]",531,35,9,21031,0.2571428571428571,0.01694915254237288,query_1,['GO:0042221']
REAC,REAC:R-HSA-3700989,Transcriptional Regulation by TP53,0.0002847607079479807,True,Transcriptional Regulation by TP53,359,33,9,10842,0.2727272727272727,0.025069637883008356,query_1,['REAC:R-HSA-212436']
GO:BP,GO:0043068,positive regulation of programmed cell death,0.0002884344091047022,True,"""Any process that activates or increases the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",532,35,9,21031,0.2571428571428571,0.016917293233082706,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048522']"
GO:BP,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,0.0002900099061862547,True,"""Any process that modulates the activity of a cysteine-type endopeptidase involved in apoptosis."" [GOC:jl, GOC:mtg_apoptosis]",149,35,6,21031,0.17142857142857143,0.040268456375838924,query_1,['GO:2000116']
GO:BP,GO:0002293,alpha-beta T cell differentiation involved in immune response,0.00029783343079952974,True,"""The process in which an antigenically naive alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell during an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",76,35,5,21031,0.14285714285714285,0.06578947368421052,query_1,"['GO:0002287', 'GO:0002292', 'GO:0046632']"
GO:BP,GO:0002287,alpha-beta T cell activation involved in immune response,0.00029783343079952974,True,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",76,35,5,21031,0.14285714285714285,0.06578947368421052,query_1,"['GO:0002286', 'GO:0046631']"
GO:BP,GO:1901564,organonitrogen compound metabolic process,0.00031114469117367896,True,"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]",5986,35,25,21031,0.7142857142857143,0.00417641162712997,query_1,"['GO:0006807', 'GO:0071704']"
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,0.00031259940688423653,True,"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",382,35,8,21031,0.22857142857142856,0.020942408376963352,query_1,"['GO:0009966', 'GO:0042981', 'GO:0097190']"
WP,WP:WP3286,Copper homeostasis,0.0003126807404678015,True,Copper homeostasis,52,35,5,8286,0.14285714285714285,0.09615384615384616,query_1,['WP:000000']
WP,WP:WP4747,Netrin UNC5B signaling pathway,0.0003126807404678015,True,Netrin UNC5B signaling pathway,52,35,5,8286,0.14285714285714285,0.09615384615384616,query_1,['WP:000000']
KEGG,KEGG:05321,Inflammatory bowel disease,0.00031445769339692845,True,Inflammatory bowel disease,62,34,5,8484,0.14705882352941177,0.08064516129032258,query_1,['KEGG:00000']
KEGG,KEGG:05131,Shigellosis,0.000316773250334344,True,Shigellosis,246,34,8,8484,0.23529411764705882,0.032520325203252036,query_1,['KEGG:00000']
GO:BP,GO:0001525,angiogenesis,0.00031714916726024897,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",538,35,9,21031,0.2571428571428571,0.016728624535315983,query_1,"['GO:0048514', 'GO:0048646']"
HP,HP:0003418,Back pain,0.00032153832525975864,True,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the back.",74,31,7,4958,0.22580645161290322,0.0945945945945946,query_1,"['HP:0000925', 'HP:0012531']"
HP,HP:0010460,Abnormality of the female genitalia,0.0003229210781638253,True,Abnormality of the female genital system.,555,31,15,4958,0.4838709677419355,0.02702702702702703,query_1,['HP:0012243']
HP,HP:0012334,Extrahepatic cholestasis,0.00033678940805578165,True,Impairment of bile flow due to obstruction in large bile ducts outside the liver.,10,31,4,4958,0.12903225806451613,0.4,query_1,['HP:0001396']
GO:BP,GO:0048609,multicellular organismal reproductive process,0.0003431368510479596,True,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",929,35,11,21031,0.3142857142857143,0.011840688912809472,query_1,"['GO:0022414', 'GO:0032504']"
WP,WP:WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,0.0003442086095534728,True,Apoptosis related network due to altered Notch3 in ovarian cancer,53,35,5,8286,0.14285714285714285,0.09433962264150944,query_1,['WP:000000']
GO:BP,GO:1902532,negative regulation of intracellular signal transduction,0.00034832609848297355,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",544,35,9,21031,0.2571428571428571,0.016544117647058824,query_1,"['GO:0009968', 'GO:0035556', 'GO:1902531']"
